TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;TipodeDado;QX1day;
MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;
NomeEstacao;NORTELÂNDIA;NomeEstacao;JAUQUARA;NomeEstacao;BARRA DO BUGRES;NomeEstacao;TAPIRAPUÃ;NomeEstacao;SÃO JOSÉ DO SEPOTUBA;NomeEstacao;ESTRADA MT-125;NomeEstacao;CÁCERES (DNPVN);NomeEstacao;ÁGUA SUJA;NomeEstacao;PORTO ESPERIDIÃO;NomeEstacao;PERTO DE POCONÉ;NomeEstacao;PORTO CONCEIÇÃO;NomeEstacao;MARZAGÃO;NomeEstacao;QUEBÓ;NomeEstacao;FAZENDA RAIZAMA (COIMBRA) - F6;NomeEstacao;ROSÁRIO OESTE;NomeEstacao;ACORIZAL;NomeEstacao;CUIABÁ;NomeEstacao;BARÃO DE MELGAÇO;NomeEstacao;PORTO CERCADO (Ex-Retiro Biguaçal);NomeEstacao;SÃO JOÃO;NomeEstacao;ILHA CAMARGO;NomeEstacao;SÃO PEDRO DA CIPA;NomeEstacao;SÃO LOURENÇO DE FÁTIMA;NomeEstacao;JARUDORE;NomeEstacao;PEDRA PRETA;NomeEstacao;RONDONÓPOLIS;NomeEstacao;ACIMA DO CÓRREGO GRANDE;NomeEstacao;SÃO JOSÉ DO BORIRÉU;NomeEstacao;ITIQUIRA;NomeEstacao;SÃO JERÔNIMO;NomeEstacao;SÃO JOSÉ DO PIQUIRI;NomeEstacao;POUSADA TAIAMÃ  (Ex-Porto Jofre);NomeEstacao;PORTO DO ALEGRE;NomeEstacao;AMOLAR;NomeEstacao;SÃO FRANCISCO;NomeEstacao;PEDRO GOMES;NomeEstacao;CONFLUÊNCIA  RIO JAURU;NomeEstacao;CONTRAVERTENTE;NomeEstacao;GARIMPAGEM;NomeEstacao;COXIM;NomeEstacao;PORTO DA MANGA;NomeEstacao;ESTRADA MT-738;NomeEstacao;MIRANDA;NomeEstacao;PONTE DO GREGO;NomeEstacao;PALMEIRAS;NomeEstacao;AQUIDAUANA;NomeEstacao;PORTO CIRIACO;NomeEstacao;PORTO ESPERANÇA;NomeEstacao;BARRANCO BRANCO;NomeEstacao;PORTO MURTINHO;NomeEstacao;SÃO CARLOS;
NomedoRio;RIO SANTANA;NomedoRio;RIO JAUQUARA;NomedoRio;RIO PARAGUAI;NomedoRio;RIO SEPOTUBA;NomedoRio;RIO SEPOTUBA;NomedoRio;RIO CABAÇAL;NomedoRio;RIO PARAGUAI;NomedoRio;RIO JAURU;NomedoRio;RIO JAURU;NomedoRio;RIO BENTO GOMES;NomedoRio;RIO PARAGUAI;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO MANSO;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO VERMELHO;NomedoRio;RIO JORIGUE;NomedoRio;RIO VERMELHO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO ITIQUIRA;NomedoRio;RIO PIQUIRI;NomedoRio;RIO PIQUIRI;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO TAQUARI;NomedoRio;RIO COXIM;NomedoRio;RIO JAURU;NomedoRio;RIO JAURU;NomedoRio;RIO TAQUARI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO MIRANDA;NomedoRio;RIO MIRANDA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO APA;
Municipio;NORTELÂNDIA;Municipio;BARRA DO BUGRES;Municipio;BARRA DO BUGRES;Municipio;NOVA OLIMPIA;Municipio;BARRA DO BUGRES;Municipio;CÁCERES;Municipio;CÁCERES;Municipio;INDIAVAÍ;Municipio;PORTO ESPERIDIÃO;Municipio;POCONÉ;Municipio;CÁCERES;Municipio;NOBRES;Municipio;NOBRES;Municipio;CHAPADA DOS GUIMARÃES;Municipio;ROSÁRIO OESTE;Municipio;ACORIZAL;Municipio;CUIABÁ;Municipio;BARÃO DE MELGAÇO;Municipio;POCONÉ;Municipio;POCONÉ;Municipio;BARÃO DE MELGAÇO;Municipio;SÃO PEDRO DA CIPA;Municipio;JUSCIMEIRA;Municipio;POXORÉO;Municipio;RONDONÓPOLIS;Municipio;RONDONÓPOLIS;Municipio;SANTO ANTÔNIO DO LEVERGER;Municipio;BARÃO DE MELGAÇO;Municipio;ITIQUIRA;Municipio;BARÃO DE MELGAÇO;Municipio;BARÃO DE MELGAÇO;Municipio;POCONÉ;Municipio;CORUMBÁ;Municipio;CORUMBÁ;Municipio;CORUMBÁ;Municipio;COXIM;Municipio;RIO VERDE DE MATO GROSSO;Municipio;CAMAPUÃ;Municipio;COXIM;Municipio;COXIM;Municipio;LADÁRIO;Municipio;BONITO;Municipio;MIRANDA;Municipio;TERENOS;Municipio;DOIS IRMÃOS DO BURITI;Municipio;AQUIDAUANA;Municipio;ANASTÁCIO;Municipio;CORUMBÁ;Municipio;PORTO MURTINHO;Municipio;PORTO MURTINHO;Municipio;CARACOL;





Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;
01/09/1968;128.7994;01/08/1968;204.3279;01/09/1966;311.0515;01/09/1971;433.7432;01/09/1970;259.9967;01/09/1969;147.1111;01/09/1966;740.8526;01/09/1994;334.3145;01/09/1983;263.085;01/09/1971;33.6412;01/10/1968;374.9391;01/08/1979;412.8472;01/08/1973;1242.9058;01/08/1981;1081.6241;01/08/1966;970.7283;01/08/1966;1014.6939;01/08/1933;1539.5042;01/09/1967;1101.0717;01/09/1970;407.0763;01/09/1970;320.9003;01/09/1968;540.0001;01/08/1966;158.3034;01/08/1966;214.7177;01/08/1993;200.1739;01/08/1979;762.0382;01/08/1966;381.7764;01/08/1970;615.3461;01/09/1969;365.791;01/08/1971;99.218;01/09/1968;440.2099;01/09/1969;267.9213;01/09/1997;1278.221;01/09/1968;935.8465;01/11/1968;1041.4172;01/11/1968;1079.5067;01/08/1984;1107.0679;01/08/1995;185.0001;01/08/1971;152.825;01/08/1985;146.869;01/08/1966;503.0426;01/11/1969;1219.9985;01/09/1970;251.2132;01/08/1966;172.521;01/08/1982;513.1678;01/08/1991;474.778;01/08/1968;419.1352;01/08/1969;130.52;01/11/1964;1846.0177;01/12/1965;2099.488;01/12/1963;1324.4905;01/09/1972;457.6942;
01/09/1969;162.6205;01/08/1969;265.9712;01/09/1967;486.3409;01/09/1972;258.601;01/09/1971;525.5881;01/09/1970;102.2436;01/09/1967;904.5749;01/09/1995;342.4776;01/09/1984;310.075;01/09/1972;14.7941;01/10/1969;474.8681;01/08/1980;434.7341;01/08/1974;498.1565;01/08/1982;1147.0684;01/08/1967;1537.1808;01/08/1967;1808.3334;01/08/1934;2339.4734;01/09/1968;929.9058;01/09/1971;594.3257;01/09/1971;351.1459;01/09/1969;625.3414;01/08/1967;602.1992;01/08/1967;615.4024;01/08/1994;553.3068;01/08/1980;173.5636;01/08/1967;884.9349;01/08/1971;445.1116;01/09/1970;346.4781;01/08/1972;148.2877;01/09/1969;227.4349;01/09/1970;171.5268;01/09/1998;1278.221;01/09/1969;817.8919;01/11/1969;1200.5839;01/11/1969;1233.5729;01/08/1985;280.0598;01/08/1996;339.916;01/08/1972;224.4304;01/08/1988;227.9862;01/08/1967;580.541;01/11/1970;992.8262;01/09/1971;220.8052;01/08/1967;503.2944;01/08/1983;235.1459;01/08/1992;332.3943;01/08/1969;219.0921;01/08/1970;88.9652;01/11/1965;1790.3965;01/12/1966;1453.9899;01/12/1964;2618.0918;01/09/1973;666.838;
01/09/1970;52.2569;01/08/1970;103.0562;01/09/1968;565.7263;01/09/1973;482.3809;01/09/1972;432.6231;01/09/1971;264.1111;01/09/1968;700.1114;01/09/1996;179.7441;01/09/1985;289.8726;01/09/1973;148.7202;01/10/1970;346.6646;01/08/1982;506.2399;01/08/1976;546.5949;01/08/1983;990.2685;01/08/1968;1219.6053;01/08/1968;1614.3503;01/08/1935;1683.4272;01/09/1969;1060.0438;01/09/1972;665.9926;01/09/1972;355.0224;01/09/1970;478.7367;01/08/1968;190.3536;01/08/1968;377.5199;01/08/1995;280.144;01/08/1981;427.313;01/08/1968;949.8621;01/08/1972;823.7765;01/09/1971;341.0325;01/08/1973;191.3728;01/09/1970;181.4337;01/09/1971;374.9077;01/09/1999;1296.9229;01/09/1970;673.3584;01/11/1970;852.7625;01/11/1970;875.5591;01/08/1986;350.4244;01/08/2000;203.6948;01/08/1973;804.1093;01/08/1992;256.9047;01/08/1968;445.6606;01/11/1971;1206.4712;01/09/1972;869.4599;01/08/1968;307.0691;01/08/1984;199.2626;01/08/1994;424.2951;01/08/1970;112.1747;01/08/1971;132.9391;01/11/1966;1537.6414;01/12/1967;1853.906;01/12/1965;2521.323;01/09/1974;339.6773;
01/09/1971;125.4417;01/08/1971;171.6617;01/09/1969;484.1989;01/09/1974;326.4068;01/09/1973;712.2374;01/09/1972;150.5322;01/09/1969;829.6904;01/09/1998;264.6487;01/09/1986;169.023;01/09/1974;69.0331;01/10/1971;434.1329;01/08/1983;301.6328;01/08/1977;887.3193;01/08/1984;1109.9009;01/08/1969;1826.6687;01/08/1969;2066.4365;01/08/1936;1805.9604;01/09/1970;608.2826;01/09/1973;966.6965;01/09/1973;435.6318;01/09/1971;535.9501;01/08/1969;432.4476;01/08/1969;575.037;01/08/1996;568.3451;01/08/1982;68.8846;01/08/1969;584.5376;01/08/1973;778.0185;01/09/1972;351.9559;01/08/1974;121.26;01/09/1971;291.8549;01/09/1972;290.5234;01/09/2000;1045.4679;01/09/1971;812.7694;01/11/1971;1068.0979;01/11/1971;1103.7457;01/08/1987;510.2437;01/08/2001;686.0664;01/08/1974;183.3753;01/08/1994;332.7798;01/08/1969;310.3122;01/11/1972;1247.2223;01/09/1973;979.2341;01/08/1969;350.0804;01/08/1985;221.2583;01/08/1995;290.0024;01/08/1971;272.064;01/08/1972;174.0701;01/11/1967;1537.6414;01/12/1968;1660.5304;01/12/1966;1555.5181;01/09/1975;641.4164;
01/09/1972;107.2275;01/08/1972;202.9735;01/09/1970;148.4506;01/09/1975;479.8952;01/09/1974;468.9626;01/09/1973;340.189;01/09/1970;481.2854;01/09/1999;225.9702;01/09/1993;253.9318;01/09/1975;111.8814;01/10/1972;428.5111;01/08/1986;458.115;01/08/1980;850.26166;01/08/1985;1059.2003;01/08/1970;882.7007;01/08/1970;874.9658;01/08/1937;1591.665;01/09/1971;915.8431;01/09/1974;676.6626;01/09/1974;365.4637;01/09/1972;528.3756;01/08/1970;135.0845;01/08/1970;215.2192;01/08/1997;264.8485;01/08/1983;72.9776;01/08/1970;615.6489;01/08/1974;660.8664;01/09/1973;368.5819;01/08/1975;219.0121;01/09/1972;268.1592;01/09/1973;668.5571;01/09/2001;1343.9501;01/09/1972;805.1259;01/11/1972;1131.3315;01/11/1972;1172.1292;01/08/1988;483.0974;01/08/2002;219.9974;01/08/1975;136.9281;01/08/1995;160.4028;01/08/1970;377.8355;01/11/1973;2565.1653;01/09/1974;576.2154;01/08/1970;115.1019;01/08/1986;511.9957;01/08/1996;375.4311;01/08/1972;534.8812;01/08/1973;140.7908;01/11/1968;1455.059;01/12/1969;1421.782;01/12/1967;2320.688;01/09/1976;483.1542;
