TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;TipodeDado;QX30day;
MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;
NomeEstacao;ALTO PARNAÍBA;NomeEstacao;FAZENDA PARACATI II;NomeEstacao;RIBEIRO GONÇALVES;NomeEstacao;SÍTIO DO VELHO;NomeEstacao;FAZENDA BANDEIRA;NomeEstacao;BALSAS;NomeEstacao;SÃO FÉLIX DE BALSAS;NomeEstacao;CONTRATO;NomeEstacao;CRISTINO CASTRO II;NomeEstacao;BARRA DO LANCE;NomeEstacao;BARÃO DE GRAJAÚ;NomeEstacao;FAZENDA TALHADA;NomeEstacao;SÃO FRANCISCO DO PIAUÍ;NomeEstacao;FRANCISCO AYRES;NomeEstacao;FAZENDA VENEZA;NomeEstacao;TERESINA - CHESF;NomeEstacao;FAZENDA BOA ESPERANÇA;NomeEstacao;PRATA DO PIAUÍ;NomeEstacao;FAZENDA CANTINHO II;NomeEstacao;LUZILÂNDIA;NomeEstacao;FAZENDA ALEGRIA;NomeEstacao;ESPERANTINA;NomeEstacao;TINGUIS;
NomedoRio;RIO PARANAÍBA;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO URUÇUÍ PRETO;NomedoRio;RIO DAS BALSAS;NomedoRio;RIO DAS BALSAS;NomedoRio;RIO CONTRATO;NomedoRio;RIO GURGUÉIA;NomedoRio;RIO GURGUÉIA;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO CANINDÉ;NomedoRio;RIO PIAUÍ;NomedoRio;RIO CANINDÉ;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO POTI;NomedoRio;RIO POTI;NomedoRio;RIO POTI;NomedoRio;RIO PARANAÍBA;NomedoRio;RIO LONGÁ;NomedoRio;RIO LONGÁ;NomedoRio;RIO LONGÁ;
Municipio;ALTO PARNAÍBA;Municipio;TASSO FRAGOSO;Municipio;RIBEIRO GONÇALVES;Municipio;URUÇUÍ;Municipio;URUÇUÍ;Municipio;BALSAS;Municipio;SÃO FÉLIX DE BALSAS;Municipio;MONTE ALEGRE DO PIAUÍ;Municipio;CRISTINO CASTRO;Municipio;JERUMENHA;Municipio;BARÃO DE GRAJAÚ;Municipio;OEIRAS;Municipio;SÃO FRANCISCO DO PIAUÍ;Municipio;FRANCISCO AYRES;Municipio;PALMEIRAIS;Municipio;TERESINA;Municipio;CASTELO DO PIAUÍ;Municipio;PRATA DO PIAUÍ;Municipio;TERESINA;Municipio;LUZILÂNDIA;Municipio;BARRAS;Municipio;ESPERANTINA;Municipio;SÃO JOSÉ DO DIVINO;





Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;
01/09/1968;268.8720233333333;01/09/1997;231.21922333333333;01/09/1968;366.9970966666667;01/09/1968;350.08361333333335;01/09/1973;59.250640000000004;01/09/1973;210.37438666666668;01/09/1973;641.7183833333332;01/09/1975;5.024043333333334;01/09/1975;40.800053333333345;01/09/1973;276.55341000000004;01/07/1983;952.0085533333335;01/09/1973;378.97400666666664;01/09/1982;13.926760000000003;01/08/1983;248.07933333333327;01/08/1973;2347.2122666666664;01/08/1981;1026.9067833333334;01/11/1964;569.6984133333333;01/09/1973;1782.3744533333331;01/08/1989;436.4170699999999;01/08/1982;1101.3783533333335;01/11/1984;510.40105;01/11/1973;1212.5237499999998;01/11/1973;2266.0987266666666;
01/09/1969;239.47963000000001;01/09/1998;286.16662333333335;01/09/1969;421.1625733333333;01/09/1969;401.40618000000006;01/09/1974;51.57304333333333;01/09/1974;164.40385333333336;01/09/1974;396.7689833333334;01/09/1976;5.542376666666667;01/09/1976;87.97003666666666;01/09/1974;56.223466666666674;01/07/1984;1726.947543333333;01/09/1974;80.33838666666666;01/09/1983;40.216249999999995;01/08/1984;613.8387466666666;01/08/1974;990.4636100000002;01/08/1982;1278.872456666667;01/11/1967;255.38460666666668;01/09/1974;564.7445733333334;01/08/1990;677.7507666666666;01/08/1983;2648.374103333333;01/11/1985;444.58052000000004;01/11/1974;664.8510299999999;01/11/1974;1050.6073533333333;
01/09/1970;166.542;01/09/1999;387.42169666666655;01/09/1970;299.9777233333334;01/09/1970;300.6035733333334;01/09/1975;41.911190000000005;01/09/1975;162.07554666666664;01/09/1975;324.9718966666667;01/09/1977;10.675376666666669;01/09/1977;123.39961666666667;01/09/1975;46.325289999999995;01/07/1985;1444.8344133333335;01/09/1975;69.05192333333333;01/09/1984;111.37840333333335;01/08/1985;325.8156866666667;01/08/1975;984.8604633333335;01/08/1983;1468.511273333333;01/11/1968;254.78928000000005;01/09/1975;305.5903133333333;01/08/1991;328.7661466666666;01/08/1984;4881.521963333332;01/11/1992;26.96422666666667;01/11/1975;412.3036466666668;01/11/1975;620.1976933333334;
01/09/1971;141.87803333333332;01/09/2000;306.70201;01/09/1971;273.2939733333333;01/09/1971;282.71296;01/09/1976;47.75707333333333;01/09/1976;180.82330000000005;01/09/1976;373.64491666666675;01/09/1978;9.811143333333337;01/09/1978;166.10025666666664;01/09/1976;135.19374666666667;01/07/1986;903.7936533333335;01/09/1976;35.554759999999995;01/09/1985;41.200019999999995;01/08/1988;156.77302000000006;01/08/1976;1005.1960999999998;01/08/1984;3780.830520000001;01/11/1969;36.68917999999999;01/09/1976;475.73555333333326;01/08/1992;54.12379333333333;01/08/1985;2925.716023333334;01/11/1993;136.25123333333332;01/11/1976;648.5756766666667;01/11/1976;934.0674866666666;
01/09/1972;145.9998933333333;01/09/2001;504.07438333333334;01/09/1972;288.94848999999994;01/09/1984;457.6970133333333;01/09/1977;65.28807666666665;01/09/1977;226.99655666666666;01/09/1977;420.09458666666666;01/09/1979;20.00847;01/09/1980;114.71775;01/09/1977;229.08978666666664;01/07/1987;1116.6320233333333;01/09/1977;28.60665;01/09/1986;35.770836666666675;01/08/1989;240.9726533333333;01/08/1977;1474.6298466666663;01/08/1985;2091.82233;01/11/1970;146.79282333333333;01/09/1977;292.7223366666666;01/08/1993;292.9310100000001;01/08/1986;1876.1242166666666;01/11/1994;422.61773999999997;01/11/1977;435.0807766666666;01/11/1977;589.7164999999999;
01/09/1973;234.16656333333327;01/09/2002;247.3856833333334;01/09/1973;466.5281800000001;01/09/1985;595.9941666666668;01/09/1978;72.56712;01/09/1978;321.9545133333333;01/09/1978;630.2707566666667;01/09/1980;8.264209999999999;01/09/1982;88.65171;01/09/1978;347.65878333333336;01/07/1988;1042.7641266666667;01/09/1978;25.253383333333336;01/09/1987;49.38282666666668;01/08/1991;211.13587666666666;01/08/1978;1525.7101333333333;01/08/1986;1443.4550066666668;01/11/1971;65.07148666666669;01/09/1978;291.2000766666667;01/08/1994;974.1941033333334;01/08/1987;1966.99011;01/11/1995;355.4995733333334;01/11/1978;115.2616566666667;01/11/1978;142.95555333333337;
01/09/1974;164.8599566666667;01/09/2003;424.7140466666667;01/09/1974;322.70787333333334;01/09/1986;416.93314;01/09/1979;91.05863333333332;01/09/1979;328.2637766666666;01/09/1979;851.1056966666666;01/09/1981;7.066696666666668;01/09/1983;40.24447333333334;01/09/1980;130.26117000000002;01/07/1989;1529.1233633333336;01/09/1979;189.1091166666667;01/09/1988;22.31199333333333;01/08/1992;51.07520666666666;01/08/1979;2646.9128000000005;01/08/1987;1580.563536666667;01/11/1972;146.40929333333332;01/09/1979;764.8637999999999;01/08/1995;881.9010000000002;01/08/1988;2718.54959;01/11/1996;189.71576666666664;01/11/1979;538.6729433333334;01/11/1979;855.6775600000001;
01/09/1975;168.60883333333334;01/09/2004;412.04526;01/09/1975;326.31822999999997;01/09/1987;374.9749566666667;01/09/1980;62.31992666666668;01/09/1980;244.84288333333336;01/09/1980;585.1412066666666;01/09/1982;8.442560000000002;01/09/1984;109.37901000000002;01/09/1981;47.80348333333334;01/07/1990;1002.7897233333335;01/09/1980;373.7980966666666;01/09/1989;68.41863333333335;01/08/1993;163.08080666666666;01/08/1980;1751.6117133333332;01/08/1988;1695.225416666667;01/11/1973;1051.4751133333334;01/09/1980;487.6875433333334;01/08/1996;653.3330533333332;01/08/1989;2001.2567833333333;01/11/2000;185.5912033333333;01/11/1980;182.70839333333336;01/11/1980;294.3241966666666;
01/09/1976;192.36953999999997;01/09/2005;329.38407333333333;01/09/1976;368.2790333333334;01/09/1988;365.08826666666664;01/09/1981;41.32966666666666;01/09/1981;214.85447666666667;01/09/1981;396.78027333333324;01/09/1983;6.3267999999999995;01/09/1985;128.28676999999996;01/09/1982;42.44274333333333;01/07/1991;1326.5284499999996;01/09/1981;46.39826000000001;01/09/1990;10.14752333333333;01/08/1994;183.46996000000004;01/08/1981;1051.2400733333334;01/08/1989;2034.732166666667;01/11/1974;208.8150166666667;01/09/1981;154.74818666666667;01/08/1997;100.83654000000001;01/08/1990;1470.8185233333338;01/11/2001;159.81995666666668;01/11/1981;271.61401;01/11/1981;352.2880633333333;
01/09/1977;259.72030333333333;01/09/2006;349.28276666666676;01/09/1977;516.5525033333332;01/09/1989;566.1973933333335;01/09/1982;40.96572666666666;01/09/1982;189.5733166666666;01/09/1982;343.6324933333334;01/09/1984;14.120643333333337;01/09/1986;47.65003333333334;01/09/1984;204.0563633333333;01/07/1992;753.2685066666668;01/09/1982;10.099873333333331;01/09/1991;79.24071;01/08/1995;161.18550333333332;01/08/1982;1009.0754233333336;01/08/1990;1271.642063333333;01/11/1975;114.20973333333333;01/09/1982;85.91720666666666;01/08/1998;310.7548399999999;01/08/1991;1560.9496066666663;01/11/2002;126.41778000000001;01/11/1982;42.47515666666666;01/11/1982;71.7439666666667;
01/09/1978;350.42467000000005;01/09/2007;356.07032999999996;01/09/1978;676.4551233333334;01/09/1990;423.76232999999996;01/09/1983;49.13872333333334;01/09/1983;183.17062333333337;01/09/1983;437.3127566666666;01/09/1991;13.594653333333332;01/09/1987;44.13908333333333;01/09/1985;168.69101666666668;01/07/1993;650.8712433333333;01/09/1983;117.72250000000003;01/09/1992;3.59581;01/08/1997;69.06998333333333;01/08/1983;1245.62805;01/08/1991;1876.2559700000004;01/11/1976;138.28198333333333;01/09/1983;943.4805033333333;01/08/1999;540.2364266666666;01/08/1992;723.0190333333334;01/11/2003;271.84044666666665;01/11/1983;880.2734966666667;01/11/1983;1255.5443966666667;
01/09/1979;512.2584866666668;01/09/2008;360.8798333333334;01/09/1979;920.1517166666666;01/09/1991;550.5167566666667;01/09/1984;61.26692333333333;01/09/1984;245.28579333333337;01/09/1984;856.6511166666668;01/09/1992;5.12353;01/09/1988;68.86636999999999;01/09/1986;66.89876666666667;01/07/1994;829.97803;01/09/1984;466.5557966666667;01/09/1993;18.990596666666665;01/08/1998;152.82833666666662;01/08/1984;2779.4783999999995;01/08/1992;895.1719999999999;01/11/1977;42.48527333333332;01/09/1984;2538.0503466666673;01/08/2000;262.1687833333333;01/08/1993;1553.8710233333331;01/11/2004;91.05376666666665;01/11/1984;1136.3655033333332;01/11/1984;1918.6636033333334;
01/09/1980;247.15995666666672;01/09/2009;229.38975666666667;01/09/1980;500.07673666666665;01/09/1992;292.25794666666667;01/09/1985;61.42686333333333;01/09/1985;212.2178300000001;01/09/1985;560.1035433333333;01/09/1993;9.47457666666667;01/09/1990;50.35164666666667;01/09/1987;75.88125333333333;01/07/1995;654.3117966666666;01/09/1985;192.01284;01/09/1994;26.70593;01/08/2001;230.51485333333326;01/08/1985;1655.6191999999996;01/08/1993;1270.7850366666667;01/11/1978;34.31983000000002;01/09/1985;1381.1249033333331;01/08/2001;309.2377266666667;01/08/1994;2500.6867766666664;01/11/2005;272.35878333333335;01/11/1985;1086.3868666666667;01/11/1985;1599.5022800000002;
01/09/1981;238.97373666666667;01/09/2010;329.6343366666667;01/09/1981;478.36558333333323;01/09/1993;357.7375866666668;01/09/1986;46.01866333333332;01/09/1986;152.69462333333337;01/09/1986;453.9133233333334;01/09/1994;5.2621133333333345;01/09/1991;143.64942000000005;01/09/1988;111.13935666666663;01/07/1996;1138.044043333333;01/09/1986;67.64445666666667;01/09/1995;33.82572999999999;01/08/2008;234.7182266666667;01/08/1986;1127.3377066666665;01/08/1994;1705.820293333333;01/11/1979;148.10335999999998;01/09/1986;491.8346066666666;01/08/2002;472.18001;01/08/1995;2147.5242633333337;01/11/2008;446.0450366666667;01/11/1986;603.6839600000001;01/11/1986;761.0937666666667;
01/09/1982;228.59734333333333;01/09/2011;259.0377233333334;01/09/1982;437.95405333333343;01/09/1994;335.6335266666666;01/09/1987;56.57989;01/09/1987;153.98677333333336;01/09/1987;486.62240666666673;01/09/1995;8.693966666666666;01/09/1992;26.458483333333334;01/09/1989;322.6286466666667;01/07/1997;500.81018666666665;01/09/1987;98.75406333333335;01/09/1998;9.77369666666667;01/08/2009;42.44011333333333;01/08/1987;1330.6903800000002;01/08/1995;1030.3723066666666;01/11/1980;155.30373000000006;01/09/1987;717.7431033333334;01/08/2003;1325.9340033333333;01/08/1996;2137.5131099999994;01/11/2009;40.00465;01/11/1988;761.2479533333334;01/11/1987;1100.7096133333332;
01/09/1983;152.41357333333335;01/09/2012;308.8248866666667;01/09/1983;340.64526666666666;01/09/1995;307.0975133333333;01/09/1988;63.79292333333334;01/09/1988;142.94993333333332;01/09/1988;412.87533666666667;01/09/1996;12.90542;01/09/1993;76.23892666666667;01/09/1990;52.84424666666666;01/07/1998;579.3734266666668;01/09/1988;28.82880999999999;01/09/1999;21.67672666666667;01/08/2010;111.83788666666666;01/08/1988;1436.62312;01/08/1996;1775.9395966666668;01/11/1981;15.978783333333338;01/09/1988;1200.1459600000003;01/08/2004;342.52989999999994;01/08/1997;725.7100966666669;01/11/2010;227.65995333333336;01/11/1992;107.90709999999999;01/11/1988;1182.5594933333334;
01/09/1984;218.24103666666664;01/09/2013;280.1110999999999;01/09/1984;453.47120666666666;01/09/1996;520.4041799999999;01/09/1989;77.93385000000002;01/09/1989;204.95744666666664;01/09/1989;497.0239633333335;01/09/1997;5.130066666666667;01/09/1994;39.263720000000006;01/09/1991;242.75534333333331;01/07/1999;1057.0581966666668;01/09/1991;84.72561000000002;01/09/2000;4.1835066666666645;01/08/2011;23.232929999999996;01/08/1989;1712.8797333333334;01/08/1997;670.8966266666666;01/11/1982;5.448206666666666;01/09/1989;259.9785233333333;01/08/2005;568.4053366666666;01/08/1998;1340.6038200000003;01/11/2011;35.81957333333333;01/11/1994;900.8839066666663;01/11/1989;332.6356466666667;
01/09/1985;308.18719333333337;01/09/2014;205.98335000000006;01/09/1985;600.1079833333333;01/09/1997;265.0226666666667;01/09/1990;56.35544999999998;01/09/1990;183.54382333333336;01/09/1990;385.40800999999993;01/09/1998;9.2248;01/09/1995;55.320780000000006;01/09/1992;30.498670000000004;01/07/2000;592.5665633333333;01/09/1993;59.139166666666675;01/09/2001;55.72540666666666;01/08/2012;30.90970666666667;01/08/1990;1083.969226666667;01/08/1998;916.9497499999999;01/11/1984;1152.3952733333333;01/09/1990;439.8064266666666;01/08/2006;367.0940166666667;01/08/1999;1919.7158500000003;01/11/2012;68.31803;01/11/1995;720.8604300000001;01/11/1990;630.6639933333333;
01/09/1986;217.76065333333332;01/09/2015;349.7073466666668;01/09/1986;406.84707333333324;01/09/1998;322.8962533333334;01/09/1991;85.13410333333334;01/09/1991;160.39696333333333;01/09/1991;413.25396333333345;01/09/1999;11.275440000000001;01/09/1996;150.36111000000002;01/09/1993;84.20292666666667;01/07/2001;1215.5388566666668;01/09/1995;48.188293333333334;01/09/2003;92.09007333333334;01/08/2014;89.05958666666669;01/08/1991;1617.5141433333335;01/08/1999;1539.95058;01/11/1985;598.91098;01/09/1991;140.48174666666668;01/08/2007;1359.7714333333336;01/08/2000;1218.8870299999994;01/11/2013;91.76357333333335;01/11/1996;372.46346666666653;01/11/1991;213.09474333333335;
01/09/1987;180.12892;01/09/2016;264.53595999999993;01/09/1987;377.7716466666667;01/09/1999;462.7322666666667;01/09/1992;46.336686666666665;01/09/1992;116.52217999999999;01/09/1992;219.19744999999998;01/09/2000;5.872913333333333;01/09/1997;31.43185;01/09/1994;70.64254666666666;01/07/2002;602.6104933333334;01/09/1996;164.68411000000003;01/09/2004;6.1990733333333345;01/08/2016;49.91336000000001;01/08/1992;758.7123099999998;01/08/2000;789.53315;01/11/1986;90.53765000000001;01/09/1992;38.26931333333333;01/08/2008;1755.2923466666668;01/08/2001;1795.4422066666668;01/11/2014;26.93028;01/11/1998;402.4688333333333;01/11/1992;129.2375666666667;
01/09/1988;163.8731633333333;01/09/2017;306.8296000000001;01/09/1988;356.5687599999999;01/09/2000;385.5174500000001;01/09/1993;50.23305;01/09/1993;157.45135333333337;01/09/1993;310.62987;01/09/2001;9.345783333333335;01/09/1998;42.49181666666667;01/09/1995;83.13733666666667;01/07/2003;1350.4094366666664;01/09/1997;14.548753333333334;01/09/2006;16.54618;01/08/2017;87.45923;01/08/1993;913.9772033333335;01/08/2001;1614.9665699999998;01/11/1987;312.15885666666674;01/09/1993;183.66218333333327;01/08/2009;189.67427666666666;01/08/2002;1644.1913400000003;01/11/2016;105.06814666666666;01/11/1999;541.8394900000001;01/11/1993;524.53183;
01/09/1989;296.6024466666667;01/09/2018;246.70673666666661;01/09/1989;574.11071;01/09/2001;619.0302766666666;01/09/1994;50.22347;01/09/1994;154.5145666666667;01/09/1994;336.2984766666667;01/09/2002;4.3724033333333345;01/09/1999;81.86328333333331;01/09/1996;307.1997633333334;01/07/2004;1029.1039033333334;01/09/1998;61.69533333333334;01/09/2010;16.84579;01/08/2018;121.57759666666668;01/08/1994;1204.44807;01/08/2002;865.806876666667;01/11/1988;611.5932266666666;01/09/1994;725.0028066666669;01/08/2010;363.4148733333333;01/08/2003;3225.4017333333336;01/11/2017;252.33541000000005;01/11/2000;548.7796566666665;01/11/1994;1341.08008;
01/09/1990;187.95716;null;null;01/09/1990;415.1279333333334;01/09/2002;299.4218933333333;01/09/1995;50.97705333333332;01/09/1995;135.08503333333334;01/09/1995;307.8632;01/09/2003;13.025706666666666;01/09/2000;36.724493333333335;01/09/1997;38.340720000000005;01/07/2005;1139.0227733333334;01/09/2000;22.762336666666663;01/09/2011;1.1108833333333334;null;null;01/08/1995;898.4639599999998;01/08/2003;3054.2748300000003;01/11/1989;25.40026333333333;01/09/1995;703.9350866666666;01/08/2011;78.1073933333333;01/08/2004;1518.5687133333329;01/11/2018;273.90751000000006;01/11/2001;415.74974666666674;01/11/1995;1106.730366666667;
01/09/1991;294.38748000000004;null;null;01/09/1991;529.8126633333334;01/09/2003;503.4106233333332;01/09/1996;68.31835000000001;01/09/1996;176.04317999999998;01/09/1996;504.2356333333334;01/09/2004;9.584916666666667;01/09/2001;83.72564333333331;01/09/1998;74.48543666666666;01/07/2006;882.2313333333333;01/09/2001;126.61603333333332;01/09/2012;4.224823333333332;null;null;01/08/1996;1344.4958899999997;01/08/2004;1357.0686699999999;01/11/1990;123.43852666666665;01/09/1996;466.7174933333333;01/08/2012;85.38725666666669;01/08/2005;2224.257173333333;null;null;01/11/2002;375.84877666666665;01/11/1996;452.7978966666666;
01/09/1992;136.46625999999998;null;null;01/09/1992;287.30248333333327;01/09/2004;477.2997133333334;01/09/1997;43.41887999999999;01/09/1997;108.10496333333334;01/09/1997;164.08025000000004;01/09/2005;8.93464;01/09/2002;47.27023999999998;01/09/1999;166.93512666666663;01/07/2007;1049.2127733333332;01/09/2002;44.98787333333333;01/09/2013;4.955060000000001;null;null;01/08/1997;622.5455633333332;01/08/2005;1884.0155733333336;01/11/1991;8.726586666666666;01/09/1997;63.812656666666676;01/08/2013;171.0220533333333;01/08/2006;1597.27282;null;null;01/11/2003;512.8823333333335;01/11/1997;292.20142;
01/09/1993;185.2309333333333;null;null;01/09/1993;352.8699700000001;01/09/2005;399.96463;01/09/1998;62.62376333333335;01/09/1998;131.28614666666667;01/09/1998;253.32260666666662;01/09/2006;8.987123333333331;01/09/2003;85.25855333333334;01/09/2000;39.03557333333333;01/07/2008;1154.0531133333332;01/09/2003;556.69736;01/09/2017;18.79872;null;null;01/08/1998;810.4673333333333;01/08/2006;1205.7413666666662;01/11/1992;5.669143333333333;01/09/1998;215.24744000000007;01/08/2015;266.12097;01/08/2007;3068.6103300000004;null;null;01/11/2004;260.71165666666667;01/11/1998;646.8090800000001;
